GOTOWIEC INWESTYCYJNY DWUPAK 	490 000 zł	12/04/2019	Praga Południe, 
    
    
        Południowe powiaty	Agencja	Dom	6 lub więcej pokoi	2 łazienki	210Mieszkanie - Warszawa > Śródmieście > Pańska	999 000 zł	20/04/2019	Śródmieście, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	75Nowy!! Apartament 58m2 3 pokoje Żoliborz !	689 000 zł	20/04/2019	Żoliborz, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	58Przestronne 2-poziomowe mieszkanie 76.16m2 na Żoliborzu.	795 000 zł	20/04/2019	Żoliborz, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	76Żoliborz 68, 5 m2 3 pokoje !!!	535 000 zł	20/04/2019	Żoliborz, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	68Piękne mieszkanie WOLA 67m2 3 pokoje !!!	899 000 zł	20/04/2019	Wola, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	67WOLA !! 53 m2 2 pokoje !! OKAZJA !!!!	550 000 zł	20/04/2019	Wola, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	52PIĘKNIE ODREMONTOWANE 3 pokoje WOLA !! METRO !	538 000 zł	20/04/2019	Wola, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	54NIESAMOWITE mieszkanie 60m2 3 pokoje WOLA !!	655 000 zł	20/04/2019	Wola, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	60OKAZJA ! 71 m2 3 pokoje BEMOWO	610 000 zł	20/04/2019	Bemowo, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	71Bemowo ! 2 pokoje 53, 55 m2 !	395 000 zł	20/04/2019	Bemowo, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	53Ładne i zadbane trzypokojowe mieszkanie	725 000 zł	20/04/2019	Wilanów, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	1 łazienka	72Funkcjonalne mieszkanie przy Parku Arkadia	1 020 000 zł	20/04/2019	Mokotów, 
    
    
        Warszawa	Agencja	Mieszkanie	4 pokoje	1 łazienka	80INWESTUJ !! 4 pokoje na BIELANACH 65 m2	565 000 zł	20/04/2019	Bielany, 
    
    
        Warszawa	Agencja	Mieszkanie	4 pokoje	652 pokoje przy Łazienkach Królewskich - super inwestycja!	649 000 zł	20/04/2019	Mokotów, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	1 łazienka	6258m z dużym balkonem na Jana Kazimierza!	525 000 zł	20/04/2019	Wola, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	58Dom W-Wa/Zacisze	1 150 000 zł	20/04/2019	Targówek, 
    
    
        Warszawa	Agencja	Dom	320Gotowe do wprowadzenia 300 m od SKM. Anin	620 000 zł	20/04/2019	Wawer, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	1 łazienka	81	Ulica60m2 Ursynów,ul.Nowoursynowska143,własność, K.W,IV/4,c.445 tyś	445 000 zł	20/04/2019	Ursynów, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	1 łazienka	600% WILGA dom z bala 57 m2 na działce 3100 m2!	290 000 zł	20/04/2019	Garwolin, 
    
    
        Pd - wsch powiaty	Agencja	Dom	3 pokoje	1 łazienka	57	GarażŚwieżo wykończony apartament na Górnym Mokotowie. Bez PCC!	830 000 zł	20/04/2019	Mokotów, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	1 łazienka	69	GarażURSYNÓW – 48 m - osiedle strzeżone – bezpośrednio !!!	456 000 zł	20/04/2019	Ursynów, 
    
    
        Warszawa	Właściciel	Mieszkanie	Kawalerka lub garsoniera	1 łazienka	48	GarażDom wolnostojący na Białołęce (Brzeziny) z garażem! ul.Głębocka, w pobliżu IKEA	1 050 000 zł	18/04/2019	Białołęka, 
    
    
        Warszawa	Agencja	Dom	4 pokoje	1 łazienka	197	GarażSprzedam bezpośrednio 2 pokojowe mieszkanie, Pruszków osiedle B. Prusa	295 000 zł	24/03/2019	Pruszków, 
    
    
        Pd - zach powiaty	Właściciel	Mieszkanie	2 pokoje	1 łazienka	45	UlicaDom wolnostojący - Stara Iwiczna	870 000 zł	18/04/2019	Piaseczno, 
    
    
        Południowe powiaty	Agencja	Dom	4 pokoje	2 łazienki	190	KrytyMieszkanie - Warszawa > Wola > Mirów > Łucka	2 150 000 zł	20/04/2019	Wola, 
    
    
        Warszawa	Agencja	Mieszkanie	6 lub więcej pokoi	3 łazienki	230Mieszkanie - Warszawa > Ursynów > Imielin > Alternatywy	740 000 zł	20/04/2019	Ursynów, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	1 łazienka	78Mieszkanie - Warszawa > Praga-Południe > Gocław > Stanisława Mikołajczyka	770 000 zł	20/04/2019	Praga Południe, 
    
    
        Warszawa	Agencja	Mieszkanie	5 pokoi	1 łazienka	99Mieszkanie - Warszawa > Żoliborz > Sady Żoliborskie > Włościańska	1 799 000 zł	20/04/2019	Żoliborz, 
    
    
        Warszawa	Agencja	Mieszkanie	6 lub więcej pokoi	3 łazienki	235Mieszkanie - Warszawa > Wola > Mirów > Chłodna	970 000 zł	20/04/2019	Wola, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	78Mieszkanie - Warszawa > Śródmieście > Świętojerska	750 000 zł	20/04/2019	Śródmieście, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	2 łazienki	83Mieszkanie - Warszawa > Wola > Siedmiogrodzka	923 000 zł	20/04/2019	Wola, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	71Mieszkanie - Warszawa > Praga-Północ > Szmulki > Białostocka	570 000 zł	20/04/2019	Praga Północ, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	1 łazienka	74Mieszkanie - Warszawa > Wola > Grzybowska	480 000 zł	20/04/2019	Wola, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	1 łazienka	48Mieszkanie - Warszawa > Ursynów > Pląsy	824 000 zł	20/04/2019	Ursynów, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	2 łazienki	104Mieszkanie - Warszawa > Mokotów > Stanisława Żaryna	1 430 000 zł	20/04/2019	Mokotów, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	2 łazienki	79Mieszkanie - Warszawa > Ursus > Magnacka	695 000 zł	20/04/2019	Ursus, 
    
    
        Warszawa	Agencja	Mieszkanie	5 pokoi	2 łazienki	115Mieszkanie - Warszawa > Wawer > Międzylesie > Żegańska	950 000 zł	20/04/2019	Wawer, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	1 łazienka	105Mieszkanie - Warszawa > Ochota > Opaczewska	1 315 000 zł	20/04/2019	Ochota, 
    
    
        Warszawa	Agencja	Mieszkanie	4 pokoje	2 łazienki	138Mieszkanie - Warszawa > Bielany > Młociny > Heroldów	815 000 zł	20/04/2019	Bielany, 
    
    
        Warszawa	Agencja	Mieszkanie	4 pokoje	2 łazienki	90BEZPOŚREDNIO 2-pokojowe 63 m2 WOLA. Świetna lokalizacja 10 min do Centrum.	575 000 zł	20/04/2019	Wola, 
    
    
        Warszawa	Właściciel	Mieszkanie	2 pokoje	1 łazienka	63	UlicaOkazja dla inwestorów - mieszkanie na wynajem	970 000 zł	20/04/2019	Śródmieście, 
    
    
        Warszawa	Agencja	Mieszkanie	5 pokoi	2 łazienki	89SUPER LOKALIZACJA, KAMERALNE OSIEDLE GRABÓW.!!Działka 228m2. Wyłączność.	1 059 000 zł	20/04/2019	Ursynów, 
    
    
        Warszawa	Agencja	Dom	5 pokoi	3 łazienki	195	UlicaBezpośrednio Kinowa 10 - 46mkw do remontu + 3 gratis	387 000 zł	20/04/2019	Praga Południe, 
    
    
        Warszawa	Właściciel	Mieszkanie	2 pokoje	1 łazienka	46	UlicaSprzedam kawalerkę 150 m od metro ciołka 	290 000 zł	17/04/2019	Wola, 
    
    
        Warszawa	Właściciel	Mieszkanie	Kawalerka lub garsoniera	1 łazienka	24	UlicaBEZPOŚREDNIO NA SPRZEDAŻ atrakcyjne mieszkanie	550 000 zł	09/04/2019	Praga Południe, 
    
    
        Warszawa	Właściciel	Mieszkanie	2 pokoje	1 łazienka	55	KrytyNowe 2 pok. mieszkanie, 42m, Soho Factory, Kamionek, Praga Południe 	549 000 zł	14/04/2019	Praga Południe, 
    
    
        Warszawa	Właściciel	Mieszkanie	2 pokoje	1 łazienka	42	GarażŚwieżo wykończone 4 pokoje BEZ PCC	570 000 zł	20/04/2019	Wawer, 
    
    
        Warszawa	Agencja	Mieszkanie	4 pokoje	1 łazienka	91	UlicaPięknie wykończone bezczynszowe z ogródkiem. Wawer	955 000 zł	20/04/2019	Wawer, 
    
    
        Warszawa	Agencja	Mieszkanie	4 pokoje	1 łazienka	127	GarażPrzestronne 3-Pokojowe Mieszkanie 72 m2 Na Bemowie !! HIT !!	690 000 zł	20/04/2019	Bemowo, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	2 łazienki	722 poziomowy designerski apartament, Ursynów	1 199 999 zł	20/04/2019	Ursynów, 
    
    
        Warszawa	Agencja	Mieszkanie	5 pokoi	1 łazienka	128Mieszkanie Warszawa Wola 62m2 (nr: 401885)	685 000 zł	20/04/2019	Wola, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	1 łazienka	62Mieszkanie Warszawa Ochota 35m2 (nr: 401884)	410 000 zł	20/04/2019	Ochota, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	1 łazienka	35Mieszkanie do remontu w ATRAKCYJNEJ CENIE, Nowe okna, Bemowo !	528 000 zł	20/04/2019	Bemowo, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	1 łazienka	7270 m2 Mieszkanie z widokiem na Jezioro Gocławskie	895 000 zł	27/03/2019	Praga Południe, 
    
    
        Warszawa	Właściciel	Mieszkanie	3 pokoje	1 łazienka	70	GarażSprzedam piękne i przytulne mieszkanie 	700 000 zł	27/03/2019	Wilanów, 
    
    
        Warszawa	Właściciel	Mieszkanie	2 pokoje	2 łazienki	63	GarażAtrakcyjna posiadłość w okolicy Płońska.	580 000 zł	20/04/2019	Płońsk, 
    
    
        Pn - zach powiaty	Właściciel	Dom	6 lub więcej pokoi	3 łazienki	250Wykończony apartament z tarasem - Kupujesz ? :)	559 000 zł	20/04/2019	Śródmieście, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	393 pokoje przy metrze - Praga Północ!	550 000 zł	20/04/2019	Praga Północ, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	1 łazienka	77Nowoczesne 3 pokoje przy metrze - Targówek	365 000 zł	20/04/2019	Targówek, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	1 łazienka	483 pokoje w kamienicy do remontu - Praga Południe	375 000 zł	20/04/2019	Praga Południe, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	1 łazienka	48Mieszkanie Warszawa Mokotów 151m2 (nr: 400917)	1 190 000 zł	20/04/2019	Mokotów, 
    
    
        Warszawa	Agencja	Mieszkanie	4 pokoje	1 łazienka	151Kawalerka Przy Rondzie Daszyńskiego !!	490 000 zł	20/04/2019	Wola, 
    
    
        Warszawa	Agencja	Mieszkanie	Kawalerka lub garsoniera	1 łazienka	403 pokojowe prze METRZE WILANOWSKA.	730 000 zł	20/04/2019	Mokotów, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	66Chłodna / Żelazna 3 pokoje z możliwością wydzielenia 4! Super inwestycja! Ponad 60m!	589 000 zł	20/04/2019	Wola, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokojeNa sprzedaż mini hotel w Kamiennicy na Sródmieściu Polecam!!!	4 000 000 zł	20/04/2019	Śródmieście, 
    
    
        Warszawa	Agencja	Mieszkanie	6 lub więcej pokoi	4 lub więcej łazienek	22065m, przy BEMOWIE, WYSOKI STANDARD. Zielony teren!	525 000 zł	20/04/2019	Bemowo, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	65Klimatyczne, jasne mieszkanie, doskonale skomunikowane	455 000 zł	20/04/2019	Praga Południe, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	1 łazienka	59APARTAMENT NA MOKOTOWIE+PARKING W CENIE	1 860 000 zł	20/04/2019	Mokotów, 
    
    
        Warszawa	Agencja	Mieszkanie	4 pokoje	119OKAZJA - Apartament przy metrze Wileńska!	995 000 zł	20/04/2019	Praga Północ, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	87Domek na działce letniskowej  of.3155	135 000 zł	20/04/2019	Węgrów, 
    
    
        Pn - wsch powiaty	Agencja	Dom	4 pokoje	802 pokoje o pow. 45,5m2,ul.Barei, Białołęka, piętro 1/5	345 000 zł	20/04/2019	Białołęka, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	45Bardzo ładny dom o pow. 360m2,Wawer	2 650 000 zł	20/04/2019	Wawer, 
    
    
        Warszawa	Agencja	Dom	3601 pokojowe o pow. 38m2, 2001 rok, taras 22m2, ul. Zgrupowania Żmija Bielany,  piętro 1/4	415 000 zł	20/04/2019	Bielany, 
    
    
        Warszawa	Agencja	Mieszkanie	Kawalerka lub garsoniera	38Do sprzedania 2 pokoje o pow.38m2,ul.Ostrobramska, Praga Płd,  piętró 3/10	335 000 zł	20/04/2019	Praga Południe, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	38SRZEDAM DOM ARD DECO MICHAŁOWICE 30 LETNI 5MINUT WKD OD ZARAZ	1 120 000 zł	20/04/2019	Pruszków, 
    
    
        Pd - zach powiaty	Agencja	Dom	6 lub więcej pokoi	3 łazienki	300	Garaż 2 pokojowe, rozkładowe mieszkanie  50,30 m2 ul.Erazma z Zakroczymia Białołęka, piętro  1/10	349 000 zł	20/04/2019	Białołęka, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	503 pokojowe o pow. 45,6m2, klimatyczne mieszkanie po remoncie, ul.Śniardwy  Mokotów, piętro 10/10	478 000 zł	20/04/2019	Mokotów, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	454 pokoje o pow.93m2, 2008r.,ul.Osmańczyka  Bemowo, piętro 3/5	900 000 zł	20/04/2019	Bemowo, 
    
    
        Warszawa	Agencja	Mieszkanie	4 pokoje	93Segment z 1998 roku , Ursynów	1 180 000 zł	20/04/2019	Ursynów, 
    
    
        Warszawa	Agencja	Dom2 pokoje o pow. 36,6 m2, ul.Żeromskiego  Bielany, piętro 2/3	403 000 zł	20/04/2019	Bielany, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	362 pokoje o pow. 45,8m2 ul.Senatorska Śródmieście,  pętro 1/3	635 000 zł	20/04/2019	Śródmieście, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	462 pokoje o pow.45,9 m2 ul.Książkowa Białołęka, piętro 5/5	345 000 zł	20/04/2019	Białołęka, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	46Mieszkanie 3 pokojowe z klimatyzacją o pow. 71,5m2,ul.Łukowska Praga Płd, piętro 3/6	495 000 zł	20/04/2019	Praga Południe, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	71Nowe, 3 pokojowe,bezczynszowe mieszkanie o pow. 62 m2, ul. Wiązana, Wawer, piętro 2/2	470 000 zł	20/04/2019	Wawer, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	622 pokoje o pow. 50,27m2,ul.Chełmska  Mokotów, piętro  0/4	550 000 zł	20/04/2019	Mokotów, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	503 pokoje o  pow. 54,9m2, po kapitalnym remoncie, ul.Rębkowska, Praga Płd,  piętro 1/3	549 000 zł	20/04/2019	Praga Południe, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	55na INWESTYCJĘ przy Metrze Rondo Daszyńskiego	899 000 zł	20/04/2019	Wola, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	1 łazienka	56	GarażDom 125 m2, działka 2200, 5 pokoi, parterowy miejscowość Cerekiew	470 000 zł	20/04/2019	Radom, 
    
    
        Południowe powiaty	Właściciel	Dom	5 pokoi	2 łazienki	120	GarażPrzestronne mieszkanie w doskonałej lokalizacji	569 000 zł	20/04/2019	Mokotów, 
    
    
        Warszawa	Właściciel	Mieszkanie	3 pokoje	2 łazienki	60	UlicaSprzedam dom w Różanie nad rzeką Narew	490 000 zł	20/04/2019	Ostrołęka, 
    
    
        Północne powiaty	Właściciel	Dom	6 lub więcej pokoi	2 łazienki	220Mieszkanie Warszawa Coopera	430 000 zł	20/04/2019	Bemowo, 
    
    
        Warszawa	Właściciel	Mieszkanie	2 pokoje	1 łazienka	42	GarażKomfortowe 3 pokoje na Bielanach	840 000 zł	18/04/2019	Bielany, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	1 łazienka	70	GarażDOM wolnostojący w stanie surowym	469 000 zł	02/04/2019	Zielonka, 
    
    
        Pn - wsch powiaty	Właściciel	Dom	6 lub więcej pokoi	3 łazienki	250	GarażDo kupienia nowoczesny, gotowy do zamieszkania dom w cichej i spokojnej okolicy Wilanowa.	2 590 000 zł	20/04/2019	Wilanów, 
    
    
        Warszawa	Agencja	Dom	6 lub więcej pokoi	3 łazienki	235	GarażPrzestronne mieszkanie 71m2, Mokotów, przy metrze Wilanowska	998 000 zł	20/04/2019	Mokotów, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	1 łazienka	71	KrytyNowoczesny dom parterowy	450 000 zł	20/04/2019	Nowy Dwór Mazowiecki, 
    
    
        Pn - zach powiaty	Agencja	Dom	4 pokoje	1 łazienka	97Nowa inwestycja 4 pokoje 75,71m2	601 894 zł	20/04/2019	Bemowo, 
    
    
        Warszawa	Agencja	Mieszkanie	4 pokoje	75	KrytyNowoczesny Dom na Ursynowie	1 499 500 zł	20/04/2019	Ursynów, 
    
    
        Warszawa	Agencja	Mieszkanie	Kawalerka lub garsoniera	182	Garaż4-pok. apartament na mokotowie.Metro.Bez prowizji i PCC	974 773 zł	20/04/2019	Mokotów, 
    
    
        Warszawa	Agencja	Mieszkanie	4 pokoje	2 łazienki	97	KrytySegment w mieście w cenie mieszkania	460 000 zł	20/04/2019	Nowy Dwór Mazowiecki, 
    
    
        Pn - zach powiaty	Agencja	Dom	4 pokoje	1 łazienka	108	GarażDom do wykończenia	399 000 zł	20/04/2019	Nowy Dwór Mazowiecki, 
    
    
        Pn - zach powiaty	Agencja	Dom	4 pokoje	2 łazienki	140MARIANÓW, Puszcza Kampinoska, osiedle zamknięte 0% PROWIZJI	997 000 zł	20/04/2019	Warszawski Zachodni, 
    
    
        Zachodnie powiaty	Agencja	Dom	6 lub więcej pokoi	3 łazienki	208	GarażDuży rodzinny dom w spokojnym miejscu	650 000 zł	20/04/2019	Nowy Dwór Mazowiecki, 
    
    
        Pn - zach powiaty	Agencja	Dom	6 lub więcej pokoi	2 łazienki	183	GarażStary młyn-historyczny odnowiony budynek z duszą, 2 Budynki + plac	3 150 000 zł	20/04/2019	Włochy, 
    
    
        Warszawa	Agencja	Inne	6 lub więcej pokoi	4 lub więcej łazienek	850	UlicaWygodny dom dla rodziny z dziećmi	355 000 zł	20/04/2019	Nowy Dwór Mazowiecki, 
    
    
        Pn - zach powiaty	Agencja	Dom	4 pokoje	2 łazienki	136Metro Płocka - kamienica - skwer - cisza	542 000 zł	20/04/2019	Wola, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	59Trzypokojowe mieszkanie z balkonem	215 000 zł	20/04/2019	Nowy Dwór Mazowiecki, 
    
    
        Pn - zach powiaty	Agencja	Mieszkanie	3 pokoje	1 łazienka	47metro Racławicka - unikalne - wykończone	497 000 zł	20/04/2019	Mokotów, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	39Galeria Mokotów - apartamentowiec -unikalna oferta	844 000 zł	20/04/2019	Mokotów, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	88Kamienica Trachtenberga - wyjątkowa oferta - cisza	990 000 zł	20/04/2019	Śródmieście, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	83Klimatyczna kamienica - dla wymagających - warto:)	699 000 zł	20/04/2019	Śródmieście, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	53Sprzedam dom 	32 000 zł	20/04/2019	Żuromin, 
    
    
        Pn - zach powiaty	Właściciel	Dom	5 pokoi	2 łazienki	220	Garaż2 przestronne pokoje na Ochocie przy ul. Szczęśliwickiej	470 000 zł	18/04/2019	Ochota, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	1 łazienka	52Ciekawe 3-pokojowe na Bródnie	429 000 zł	12/04/2019	Targówek, 
    
    
        Warszawa	Właściciel	Mieszkanie	3 pokoje	1 łazienka	47	UlicaBEZPOŚREDNIO – sprzedam kawalerki z najemcami – WARSZAWA	185 000 zł	02/04/2019	Białołęka, 
    
    
        Warszawa	Właściciel	Mieszkanie	Kawalerka lub garsoniera	1 łazienka	17	Ulica2 pokoje blisko stacji metra Trocka - świetna inwetycja!	430 000 zł	20/04/2019	Targówek, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	442 pokoje blisko stacji metra Trocka - świetna inwetycja!	430 000 zł	20/04/2019	Targówek, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	44OKAZJA - 2 pokoje przy metrze, Bielany!	420 000 zł	20/04/2019	Bielany, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	46Wyjątkowe 2 pokoje nieopodal Stadionu Narodowego - Super inwestycja!	549 000 zł	20/04/2019	Praga Południe, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	1 łazienka	423 pokoje o pow. 78,11m2,ul.Kamińskiego, Białołęka,  piętro 3/3	489 000 zł	20/04/2019	Białołęka, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	783 pokojowe, rozkładowe mieszkanie o pow. 48,85m2,ul.Puszczy Solskiej, Beemowo, piętro 5/11	385 000 zł	20/04/2019	Bemowo, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	49Ładne, ciche 3 pokoje zaraz przy rondzie Wiatraczna, BEZPOŚREDNIO!	635 000 zł	07/04/2019	Praga Południe, 
    
    
        Warszawa	Właściciel	Mieszkanie	3 pokoje	1 łazienka	66	GarażSprzedam ładne mieszkanie ul.Aluzyjna	410 000 zł	18/04/2019	Białołęka, 
    
    
        Warszawa	Właściciel	Mieszkanie	3 pokoje	1 łazienka	60	GarażPo remoncie, umeblowane, do wprowadzenia od już	550 000 zł	21/04/2019	Bemowo, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	72Dom Warszawa Rembertów 203m2 (nr: AX000053)	1 049 000 zł	21/04/2019	Rembertów, 
    
    
        Warszawa	Agencja	Dom	5 pokoi	2 łazienki	203Dwupoziomowe mieszkanie w Józefowie	519 000 zł	21/04/2019	Józefów, 
    
    
        Pd - wsch powiaty	Agencja	Mieszkanie	4 pokoje	98Dom Warszawa Wawer 175m2 (nr: AX000062)	1 180 000 zł	21/04/2019	Wawer, 
    
    
        Warszawa	Agencja	Dom	4 pokoje	2 łazienki	175Funkcjonalne 3-pokojowe na Bemowie	379 000 zł	21/04/2019	Bemowo, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	52Piękne mieszkanie 4-pokojowe w Piasecznie	550 000 zł	21/04/2019	Piaseczno, 
    
    
        Południowe powiaty	Agencja	Mieszkanie	4 pokoje	83Dom Okuniew 360m2 (nr: AX000090)	1 200 000 zł	21/04/2019	Halinów, 
    
    
        Wschodnie powiaty	Agencja	Dom	6 lub więcej pokoi	3 łazienki	360Dom Warszawa Wawer 330m2 (nr: AX000095)	1 500 000 zł	21/04/2019	Wawer, 
    
    
        Warszawa	Agencja	Dom	5 pokoi	2 łazienki	330CENA DO NEGOCJACJI	640 000 zł	21/04/2019	Piaseczno, 
    
    
        Południowe powiaty	Agencja	Dom	4 pokoje	2 łazienki	98KAMERALNE OSIEDLE	1 480 000 zł	21/04/2019	Ursynów, 
    
    
        Warszawa	Agencja	Dom	6 lub więcej pokoi	4 lub więcej łazienek	280Dom Warszawa Wawer 240m2 (nr: AX000139)	840 000 zł	21/04/2019	Wawer, 
    
    
        Warszawa	Agencja	Dom	5 pokoi	3 łazienki	240Dom Warszawa Rembertów 187m2 (nr: AX000148)	860 000 zł	21/04/2019	Rembertów, 
    
    
        Warszawa	Agencja	Dom	6 lub więcej pokoi	2 łazienki	187Dom Warszawa Rembertów 246m2 (nr: AX000150)	1 320 000 zł	21/04/2019	Rembertów, 
    
    
        Warszawa	Agencja	Dom	5 pokoi	2 łazienki	2463 pok Żoliborz w świetnej cenie!	410 000 zł	21/04/2019	Żoliborz, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	48Komfortowy dom w Józefowie	1 950 000 zł	21/04/2019	Józefów, 
    
    
        Pd - wsch powiaty	Agencja	Dom	6 lub więcej pokoi	2 łazienki	746Dom Legionowo 191m2 (nr: 965/4372/ODS)	1 150 000 zł	21/04/2019	Legionowo, 
    
    
        Północne powiaty	Agencja	Dom	4 pokoje	191Dom Serock 231.33m2 (nr: 966/4372/ODS)	530 000 zł	21/04/2019	Serock, 
    
    
        Północne powiaty	Agencja	Dom	5 pokoi	2 łazienki	232Atrakcyjne 3 pokojowe o pow. 54,9, po kapitalnym remoncie, wyposażone, ul.Rębkowska	549 000 zł	21/04/2019	Praga Południe, 
    
    
        Warszawa	Agencja	Mieszkanie	3 pokoje	1 łazienka	552 pokojowe, rozkładowe mieszkanie o pow. 50,3m2,ul.Erazma z Zakroczymia	349 000 zł	21/04/2019	Białołęka, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	1 łazienka	50Sprzedam dom w Sierpcu przy ul. Farnej	265 000 zł	21/04/2019	Sierpc, 
    
    
        Pn - zach powiaty	Właściciel	Dom	6 lub więcej pokoi	2 łazienki	107	GarażAtrakcyjne 4 pokojowe z kominkiem o pow. 84m2,ul.Jaspisowa , Piaseczno	487 000 zł	21/04/2019	Piaseczno, 
    
    
        Południowe powiaty	Agencja	Mieszkanie	4 pokoje	84Piękne, jasne mieszkanie, 2 pokoje, 31 m2, ul. Czarnomorska (Mokotów) 	332 000 zł	21/04/2019	Mokotów, 
    
    
        Warszawa	Właściciel	Mieszkanie	2 pokoje	1 łazienka	31	UlicaKomfortowe 3 -pokojowe,Praga Południe, 68m2, SPRZEDAM lub ZAMIENIĘ	466 732 zł	21/04/2019	Praga Południe, 
    
    
        Warszawa	Właściciel	Mieszkanie	3 pokoje	1 łazienka	68Mieszkanie 2 pokoje ul. Wiatraczna	449 000 zł	21/04/2019	Praga Południe, 
    
    
        Warszawa	Agencja	Mieszkanie	2 pokoje	1 łazienka	47	UlicaSprzedam dom w Myszyncu 	350 000 zł	21/04/2019	Ostrołęka, 
    
    
        Północne powiaty	Właściciel	Dom	5 pokoi	2 łazienki	170	BrakDo sprzedania wyjątkowy apartament w Ursusie z dużym tarasem	1 333 000 zł	21/04/2019	Ursus, 
    
    
        Warszawa	Agencja	Mieszkanie	4 pokoje	2 łazienki	135	GarażDo sprzedania czteropokojowe mieszkanie w Ursusie	350 000 zł	21/04/2019	Ursus, 
    
    
        Warszawa	Agencja	Mieszkanie	4 pokoje	2 łazienki	60Do sprzedania sześciopokojowe mieszkanie w Ursusie	748 000 zł	21/04/2019	Ursus, 
    
    
